Date,Open,High,Low,Close,Adj Close,Volume
2015-03-03,200.384613,200.615387,198.307693,198.923080,174.699905,3970499
2015-03-04,198.153839,198.230774,195.923080,197.384613,173.348755,4100694
2015-03-05,197.076920,198.615387,196.769226,198.615387,174.429688,3688594
2015-03-06,197.769226,198.307693,194.846161,195.538467,171.727448,4197284
2015-03-09,196.307693,197.692307,196.076920,197.230774,173.213684,4106843
2015-03-10,196.153839,197.230774,193.615387,193.615387,170.038513,4867473
2015-03-11,194.461533,196.076920,193.384613,193.769226,170.173645,4705753
2015-03-12,194.384613,195.461533,193.615387,195.384613,171.592300,3818035
2015-03-13,194.461533,195.076920,190.846161,192.615387,169.160263,5889910
2015-03-16,192.769226,196.000000,192.000000,195.769226,171.930084,4499352
2015-03-17,194.615387,195.307693,193.000000,194.692307,170.984299,4453670
2015-03-18,193.692307,198.846161,193.153839,197.230774,173.213684,4979364
2015-03-19,195.692307,197.000000,194.307693,194.846161,171.119415,4980924
2015-03-20,194.923080,196.384613,194.615387,195.384613,171.592300,6582238
2015-03-23,196.000000,198.000000,195.769226,195.923080,172.065186,4157985
2015-03-24,195.230774,196.000000,194.384613,194.384613,170.714111,3354169
2015-03-25,194.076920,194.846161,191.615387,191.615387,168.282074,4536662
2015-03-26,190.769226,191.692307,189.769226,190.769226,167.538940,4225572
2015-03-27,191.692307,191.692307,190.076920,191.230774,167.944275,3681678
2015-03-30,192.153839,193.846161,192.076920,193.230774,169.700745,3546582
2015-03-31,193.000000,193.000000,190.846161,190.846161,167.606491,4542317
2015-04-01,190.153839,191.692307,189.000000,191.076920,167.809143,5037435
2015-04-02,190.846161,192.307693,190.000000,191.846161,168.484726,3797703
2015-04-06,191.538467,195.461533,190.692307,193.692307,170.106094,4347863
2015-04-07,193.615387,194.461533,192.307693,192.461533,169.025208,2764008
2015-04-08,192.692307,193.230774,191.307693,192.384613,168.957611,2917096
2015-04-09,193.000000,198.692307,191.692307,197.923080,173.821625,7819487
2015-04-10,208.692307,220.615387,207.692307,219.307693,192.602249,45851247
2015-04-13,215.846161,216.846161,211.538467,212.538467,186.657349,20018037
2015-04-14,211.384613,214.153839,210.615387,213.307693,187.332901,7251036
2015-04-15,213.000000,214.230774,211.000000,211.230774,185.508850,7334613
2015-04-16,210.076920,211.538467,209.076920,209.846161,184.292892,8107203
2015-04-17,210.769226,213.076920,207.076920,209.615387,184.090179,11413285
2015-04-20,210.153839,211.076920,207.769226,207.846161,182.536392,8019310
2015-04-21,207.923080,208.153839,204.230774,204.769226,179.834152,9993399
2015-04-22,205.384613,207.846161,204.615387,207.000000,181.793259,6117293
2015-04-23,206.000000,208.230774,205.461533,206.538467,181.387939,4961554
2015-04-24,206.769226,207.230774,205.384613,206.153839,181.050156,3602820
2015-04-27,207.384613,207.692307,206.230774,206.769226,181.590591,4708301
2015-04-28,207.307693,208.923080,204.923080,208.615387,183.211929,4995458
2015-04-29,207.307693,209.615387,206.923080,208.384613,183.009277,4830020
2015-04-30,208.153839,210.384613,207.461533,208.307693,182.941696,5588050
2015-05-01,208.384613,210.153839,207.615387,210.076920,184.495499,3679429
2015-05-04,210.461533,212.384613,209.615387,209.769226,184.225296,3406221
2015-05-05,209.615387,210.461533,206.538467,207.076920,181.860809,3945149
2015-05-06,207.692307,209.076920,204.692307,206.230774,181.117767,3608930
2015-05-07,206.000000,208.615387,205.076920,208.000000,182.671509,4034966
2015-05-08,209.615387,211.461533,209.384613,210.461533,184.833282,4838795
2015-05-11,209.615387,210.000000,206.615387,207.076920,181.860809,4218942
2015-05-12,206.307693,208.384613,205.769226,207.923080,182.603928,3872674
2015-05-13,207.846161,209.538467,207.076920,209.307693,183.819962,4832152
2015-05-14,210.153839,211.000000,208.846161,210.846161,185.171097,3506893
2015-05-15,210.615387,211.076920,209.615387,209.769226,184.225296,4649931
2015-05-18,209.307693,210.692307,209.307693,210.076920,184.495499,2923635
2015-05-19,209.769226,210.692307,209.307693,210.384613,184.765747,3789604
2015-05-20,210.307693,213.076920,209.230774,212.615387,186.724854,5222568
2015-05-21,212.923080,213.769226,211.923080,213.230774,187.265274,5240443
2015-05-22,213.000000,213.692307,212.461533,212.923080,186.995102,3027609
2015-05-26,211.692307,212.153839,210.615387,211.692307,185.914154,6170476
2015-05-27,212.076920,212.461533,211.230774,211.692307,185.914154,3292484
2015-05-28,211.538467,212.538467,210.000000,212.538467,186.657349,3434379
2015-05-29,211.538467,211.538467,209.769226,209.769226,184.225296,5415930
2015-06-01,209.692307,210.307693,208.230774,209.846161,184.292892,4331912
2015-06-02,209.384613,210.923080,208.846161,210.230774,184.630600,3422289
2015-06-03,211.000000,212.000000,210.461533,211.769226,185.981720,3419819
2015-06-04,210.923080,212.461533,209.307693,209.692307,184.157700,4336865
2015-06-05,209.692307,210.615387,208.923080,209.923080,184.360382,3984201
2015-06-08,210.153839,210.461533,209.307693,209.538467,184.022598,3875664
2015-06-09,209.846161,211.307693,209.000000,210.230774,184.630600,4044807
2015-06-10,210.461533,212.923080,210.153839,212.538467,186.657349,4312841
2015-06-11,212.076920,212.615387,210.461533,211.615387,185.846619,4080492
2015-06-12,211.076920,211.384613,209.846161,210.692307,185.036011,2882178
2015-06-15,210.692307,210.692307,208.538467,209.307693,183.819962,3704831
2015-06-16,209.000000,209.538467,207.692307,209.384613,183.887497,3584035
2015-06-17,209.153839,210.769226,208.538467,209.769226,184.225296,4751279
2015-06-18,208.307693,210.846161,207.923080,210.538467,186.473572,4898491
2015-06-19,209.769226,210.615387,209.076920,209.538467,185.587891,7834788
2015-06-22,210.000000,211.538467,209.923080,210.923080,186.814285,3575611
2015-06-23,210.923080,212.307693,210.692307,211.923080,187.699966,4226417
2015-06-24,211.923080,212.230774,209.615387,209.692307,185.724152,4219371
2015-06-25,209.846161,210.384613,207.846161,208.000000,184.225296,3034473
2015-06-26,208.000000,208.692307,207.000000,208.384613,184.565979,3351062
2015-06-29,206.923080,207.461533,204.076920,204.923080,181.500046,4338399
2015-06-30,206.307693,207.384613,204.076920,204.384613,181.023193,4622514
2015-07-01,205.153839,206.692307,203.615387,205.076920,181.636307,3955562
2015-07-02,205.384613,206.384613,204.615387,206.000000,182.453888,3380299
2015-07-06,204.076920,204.923080,201.538467,202.384613,179.251709,3621553
2015-07-07,202.923080,204.230774,199.461533,203.615387,180.341843,4244123
2015-07-08,200.692307,201.846161,199.076920,199.153839,176.390274,4163991
2015-07-09,201.307693,203.076920,200.076920,200.153839,177.275909,3953482
2015-07-10,203.000000,203.384613,200.307693,202.076920,178.979233,3296774
2015-07-13,203.769226,204.076920,201.846161,203.615387,180.341843,3162198
2015-07-14,202.692307,205.615387,202.692307,205.076920,181.636307,2898298
2015-07-15,204.692307,206.076920,204.615387,205.923080,182.385773,3630263
2015-07-16,207.538467,208.000000,206.461533,208.000000,184.225296,3982602
2015-07-17,209.692307,210.230774,207.923080,209.538467,185.587891,5354830
2015-07-20,208.615387,209.307693,207.769226,208.769226,184.906555,3209258
2015-07-21,207.769226,208.846161,206.153839,206.538467,182.930832,3806699
2015-07-22,206.769226,207.384613,204.384613,204.846161,181.431915,3137342
2015-07-23,204.461533,204.615387,201.538467,202.000000,178.911087,3016156
2015-07-24,202.384613,202.461533,197.461533,198.076920,175.436417,4046146
2015-07-27,196.461533,199.846161,196.307693,199.615387,176.799042,4716010
2015-07-28,200.769226,201.846161,199.615387,200.769226,177.821014,3608579
2015-07-29,200.692307,202.153839,200.384613,202.000000,178.911087,3118427
2015-07-30,201.769226,201.846161,200.076920,200.923080,177.957291,2875457
2015-07-31,201.769226,202.230774,200.384613,200.769226,177.821014,3015675
2015-08-03,200.923080,201.000000,196.923080,199.000000,176.253998,4235439
2015-08-04,199.153839,200.461533,198.692307,199.230774,176.458405,2858076
2015-08-05,200.692307,202.538467,200.230774,200.769226,177.821014,3311282
2015-08-06,201.153839,201.384613,199.692307,200.230774,177.344086,2248766
2015-08-07,199.615387,200.461533,197.000000,198.384613,175.708923,3369106
2015-08-10,199.230774,202.307693,199.230774,201.846161,178.774857,3052296
2015-08-11,200.230774,200.230774,197.230774,197.769226,175.163895,3670589
2015-08-12,196.461533,199.076920,195.000000,198.923080,176.185852,4091724
2015-08-13,198.230774,199.307693,197.076920,198.384613,175.708923,2134431
2015-08-14,197.307693,200.769226,197.076920,200.615387,177.684708,2702219
2015-08-17,199.615387,201.846161,198.461533,201.615387,178.570450,2499081
2015-08-18,201.307693,201.615387,199.538467,200.538467,177.616623,2645344
2015-08-19,199.230774,200.230774,197.076920,197.923080,175.300171,3789487
2015-08-20,196.230774,197.230774,193.692307,193.769226,171.621124,4503954
2015-08-21,191.538467,193.307693,188.923080,189.153839,167.533264,8463247
2015-08-24,175.692307,184.923080,149.000000,183.615387,162.627914,11860745
2015-08-25,190.230774,190.307693,179.000000,179.000000,158.540039,7901140
2015-08-26,183.461533,185.153839,179.000000,184.692307,163.581711,10265567
2015-08-27,187.923080,192.384613,187.538467,192.384613,170.394775,8436246
2015-08-28,191.692307,193.615387,190.615387,193.538467,171.416748,4282525
2015-08-31,192.153839,192.153839,189.076920,190.923080,169.100281,4810884
2015-09-01,186.461533,187.384613,182.153839,183.692307,162.695984,8494720
2015-09-02,185.692307,189.076920,183.307693,189.000000,167.397003,6562504
2015-09-03,190.461533,191.923080,187.615387,188.538467,166.988235,4363424
2015-09-04,186.000000,186.000000,183.461533,184.615387,163.513580,4631692
2015-09-08,188.538467,192.153839,186.692307,192.000000,170.054123,6007664
2015-09-09,193.846161,194.000000,188.307693,188.846161,167.260742,4499456
2015-09-10,188.923080,191.230774,188.461533,189.846161,168.146439,4555603
2015-09-11,190.307693,192.000000,188.461533,191.923080,169.986008,4147390
2015-09-14,192.076920,192.153839,189.230774,190.538467,168.759567,3410888
2015-09-15,191.538467,195.769226,190.000000,194.615387,172.370560,6023511
2015-09-16,196.384613,200.230774,195.538467,199.461533,176.662750,8000213
2015-09-17,196.153839,199.461533,194.384613,195.000000,174.256866,6349733
2015-09-18,193.461533,193.923080,190.076920,190.769226,170.476181,10123009
2015-09-21,191.461533,193.846161,191.076920,193.000000,172.469635,3850457
2015-09-22,190.461533,193.538467,189.230774,193.153839,172.607101,5746650
2015-09-23,192.384613,194.846161,192.153839,193.384613,172.813324,5354700
2015-09-24,191.307693,195.769226,189.615387,191.615387,171.232330,6921135
2015-09-25,192.307693,192.615387,191.230774,191.692307,171.301025,5063513
2015-09-28,189.923080,190.307693,187.000000,187.000000,167.107819,5543369
2015-09-29,187.153839,189.230774,186.615387,189.000000,168.895126,5406414
2015-09-30,190.230774,194.153839,189.923080,194.000000,173.363251,5688579
2015-10-01,193.461533,194.692307,190.692307,193.769226,173.157028,5164068
2015-10-02,191.307693,196.076920,191.000000,195.923080,175.081772,5547906
2015-10-05,202.846161,209.230774,201.692307,206.307693,184.361694,13705029
2015-10-06,207.615387,210.846161,207.384613,209.923080,187.592514,9348222
2015-10-07,211.538467,213.615387,210.153839,213.615387,190.892059,8537230
2015-10-08,212.538467,216.923080,211.000000,215.615387,192.679276,6644911
2015-10-09,215.230774,216.692307,214.538467,215.923080,192.954254,6152588
2015-10-12,215.230774,216.692307,214.692307,216.076920,193.091751,3281148
2015-10-13,215.153839,217.538467,214.384613,214.384613,191.579453,5616416
2015-10-14,213.384613,214.153839,211.384613,212.307693,189.723465,5084027
2015-10-15,213.846161,216.692307,212.615387,215.615387,192.679276,10007218
2015-10-16,220.076920,224.538467,217.076920,222.923080,199.209686,18462756
2015-10-19,221.538467,227.384613,221.153839,223.000000,199.278351,17034732
2015-10-20,221.692307,223.076920,220.769226,221.384613,197.834824,9770150
2015-10-21,221.461533,224.923080,221.384613,221.923080,198.316010,8502533
2015-10-22,222.692307,228.769226,222.384613,227.538467,203.334106,10591932
2015-10-23,228.461533,229.461533,226.307693,227.000000,202.852875,9992736
2015-10-26,227.076920,228.153839,226.230774,227.307693,203.127853,6338462
2015-10-27,226.230774,228.000000,224.846161,226.615387,202.509140,8788806
2015-10-28,225.615387,227.538467,224.230774,226.076920,202.028000,9240075
2015-10-29,224.384613,226.000000,223.538467,225.692307,201.684311,5508607
2015-10-30,224.769226,225.615387,222.384613,222.461533,198.797211,9232782
2015-11-02,222.615387,226.153839,222.153839,226.153839,202.096786,7735611
2015-11-03,224.692307,229.153839,224.461533,227.615387,203.402786,12457887
2015-11-04,227.307693,229.153839,226.615387,227.230774,203.059143,13667407
2015-11-05,226.692307,228.769226,225.461533,228.000000,203.746506,15937155
2015-11-06,226.461533,230.384613,225.000000,230.153839,205.671219,16394274
2015-11-09,228.923080,230.384613,226.000000,228.846161,204.502609,18910086
2015-11-10,227.923080,232.846161,227.769226,231.692307,207.046021,31130450
2015-11-11,232.307693,237.076920,232.307693,235.923080,210.826721,25687844
2015-11-12,233.923080,237.692307,231.615387,232.000000,207.320984,38062908
2015-11-13,229.692307,234.538467,229.307693,232.923080,208.145905,32129981
2015-11-16,229.846161,235.384613,229.000000,233.538467,208.695816,37024546
2015-11-17,235.153839,236.538467,230.769226,233.230774,208.420868,56073238
2015-11-18,232.461533,235.153839,231.538467,234.769226,209.795670,23110802
2015-11-19,233.692307,234.692307,232.692307,232.846161,208.077148,12860913
2015-11-20,232.769226,238.384613,232.384613,235.846161,210.758026,27398475
2015-11-23,235.307693,237.076920,232.769226,235.307693,210.276886,17600895
2015-11-24,233.307693,237.461533,232.923080,235.846161,210.758026,18963971
2015-11-25,235.692307,235.769226,233.076920,233.538467,208.695816,7040761
2015-11-27,232.846161,233.692307,232.230774,233.538467,208.695816,4308707
2015-11-30,233.307693,234.230774,230.307693,230.307693,205.808701,10363158
2015-12-01,230.692307,232.692307,229.769226,232.076920,207.389725,7051837
2015-12-02,231.461533,232.538467,229.846161,230.538467,206.014938,5736068
2015-12-03,231.461533,232.692307,230.538467,231.000000,206.427353,8186087
2015-12-04,231.307693,234.769226,230.461533,234.538467,209.589417,7566416
2015-12-07,234.000000,234.153839,231.692307,233.615387,208.764542,8668569
2015-12-08,231.307693,233.692307,230.076920,232.230774,207.527222,6924515
2015-12-09,230.923080,235.307693,230.461533,234.384613,209.451981,6572852
2015-12-10,234.153839,237.923080,233.615387,235.769226,210.689285,6120725
2015-12-11,233.230774,235.461533,231.923080,232.769226,208.008408,8178001
2015-12-14,232.769226,234.307693,229.000000,232.769226,208.008408,8457709
2015-12-15,233.846161,235.461533,232.461533,233.230774,208.420868,7714928
2015-12-16,234.307693,240.230774,234.000000,238.307693,212.957703,9598095
2015-12-17,238.000000,238.846161,234.846161,235.000000,211.572601,7543133
2015-12-18,233.769226,235.230774,232.923080,232.923080,209.702744,10808824
2015-12-21,234.000000,235.384613,231.923080,233.846161,210.533798,5293496
2015-12-22,234.538467,235.615387,232.000000,234.538467,211.157104,5493332
2015-12-23,234.769226,238.461533,234.769226,238.076920,214.342789,4650802
2015-12-24,237.692307,237.923080,236.076920,237.153839,213.511719,1757457
2015-12-28,236.461533,238.461533,235.461533,237.692307,213.996521,3452501
2015-12-29,238.538467,242.153839,238.461533,240.615387,216.628220,4342052
2015-12-30,240.615387,241.846161,238.538467,238.846161,215.035355,3786601
2015-12-31,237.384613,242.230774,236.846161,239.615387,215.727951,6800001
2016-01-04,235.000000,236.615387,232.692307,236.230774,212.680710,8174595
2016-01-05,236.000000,237.230774,234.230774,236.461533,212.888443,7172906
2016-01-06,232.846161,236.307693,231.153839,232.692307,209.495010,8144851
2016-01-07,228.076920,230.461533,221.923080,222.846161,200.630432,11994762
2016-01-08,224.615387,225.384613,218.000000,218.846161,197.029175,9684493
2016-01-11,219.538467,230.153839,217.307693,219.846161,197.929474,7596342
2016-01-12,221.230774,222.153839,218.000000,220.307693,198.344986,6198764
2016-01-13,222.384613,223.538467,216.923080,217.230774,195.574860,7243301
2016-01-14,217.769226,225.000000,217.615387,223.538467,201.253693,8480797
2016-01-15,216.461533,221.230774,216.153839,219.153839,197.306183,9025224
2016-01-19,220.923080,222.230774,216.923080,219.153839,197.306183,6758284
2016-01-20,214.846161,218.692307,211.384613,215.384613,193.912735,11448164
2016-01-21,216.384613,223.000000,216.384613,219.923080,197.998718,7284888
2016-01-22,219.615387,219.692307,213.153839,217.230774,195.574860,11423022
2016-01-25,217.846161,219.153839,215.384613,215.692307,194.189728,5830344
2016-01-26,215.923080,219.538467,215.769226,217.769226,196.059601,5516277
2016-01-27,216.923080,219.846161,214.000000,215.384613,193.912735,5995132
2016-01-28,217.076920,218.076920,214.846161,217.000000,195.367050,5209087
2016-01-29,218.923080,223.923080,218.000000,223.846161,201.530716,6704906
2016-02-01,223.153839,223.307693,219.692307,220.307693,198.344986,5648006
2016-02-02,217.461533,217.615387,214.769226,217.230774,195.574860,5209334
2016-02-03,218.384613,220.692307,214.384613,220.538467,198.552734,5754008
2016-02-04,220.384613,226.615387,219.153839,224.461533,202.084717,7019779
2016-02-05,224.230774,224.615387,217.692307,219.538467,197.652435,6758011
2016-02-08,217.076920,217.461533,213.538467,216.692307,195.090027,6252532
2016-02-09,213.461533,219.538467,213.461533,217.538467,195.851868,4814108
2016-02-10,218.230774,220.769226,217.307693,217.692307,195.990356,4224038
2016-02-11,213.461533,215.615387,208.461533,211.153839,190.103683,10471500
2016-02-12,212.076920,217.384613,210.461533,217.384613,195.713303,7493928
2016-02-16,219.846161,223.307693,218.615387,222.000000,199.868591,6138444
2016-02-17,224.153839,227.769226,224.000000,225.692307,203.192810,4973124
2016-02-18,225.384613,225.769226,223.000000,223.692307,201.392212,4037059
2016-02-19,222.615387,224.076920,220.615387,223.230774,200.976669,4688463
2016-02-22,223.230774,226.846161,223.230774,226.230774,203.677551,5006703
2016-02-23,224.692307,225.846161,223.692307,224.769226,202.361740,4049656
2016-02-24,222.307693,223.461533,218.461533,222.769226,200.561096,5840705
2016-02-25,221.538467,225.230774,221.384613,224.846161,204.051575,4664569
2016-02-26,225.384613,227.384613,225.307693,226.153839,205.238358,3814863
2016-02-29,226.461533,227.307693,224.000000,224.153839,203.423325,4441632
2016-03-01,226.230774,230.538467,225.461533,229.846161,208.589188,4203251
2016-03-02,229.076920,232.153839,228.923080,232.153839,210.683426,4837976
2016-03-03,232.307693,233.846161,231.230774,232.461533,210.962646,3654677
2016-03-04,232.461533,235.307693,232.461533,234.307693,212.638107,4294537
2016-03-07,232.769226,234.230774,231.769226,233.000000,211.451324,3412136
2016-03-08,231.384613,232.461533,230.538467,231.230774,209.845734,4049227
2016-03-09,232.000000,232.307693,230.538467,231.153839,209.775925,3226717
2016-03-10,232.076920,233.000000,229.153839,230.307693,209.008041,4309227
2016-03-11,231.846161,235.230774,231.846161,233.384613,211.800354,4180748
2016-03-14,232.461533,233.615387,231.384613,232.846161,211.311737,2880839
2016-03-15,231.000000,233.615387,231.000000,232.923080,211.381546,3756870
2016-03-16,232.615387,233.153839,231.307693,232.076920,210.613632,4270110
2016-03-17,232.461533,239.307693,232.153839,238.153839,216.128540,7883629
2016-03-18,239.153839,239.615387,237.692307,237.846161,215.849304,6808607
2016-03-21,237.307693,240.000000,236.846161,239.153839,217.036041,3557879
2016-03-22,238.307693,240.307693,238.230774,238.923080,216.826614,3384680
2016-03-23,238.769226,240.307693,238.538467,239.000000,216.896454,3540563
2016-03-24,237.769226,239.307693,237.076920,239.307693,217.175705,3588390
2016-03-28,239.538467,243.846161,239.230774,242.230774,219.828400,5133284
2016-03-29,242.000000,242.923080,240.615387,242.153839,219.758652,5011474
2016-03-30,244.307693,245.769226,244.076920,244.846161,222.201920,4562220
2016-03-31,245.307693,246.538467,244.307693,244.538467,221.922714,4788459
2016-04-01,242.307693,246.307693,241.923080,245.615387,222.900009,5121948
2016-04-04,243.769226,243.923080,239.153839,240.230774,218.013351,5840770
2016-04-05,238.076920,239.461533,236.769226,238.307693,216.268158,4066673
2016-04-06,237.615387,242.307693,235.692307,237.692307,215.709686,4763616
2016-04-07,236.307693,236.769226,234.692307,235.615387,213.824875,4363255
2016-04-08,237.692307,239.076920,236.076920,236.846161,214.941803,3485157
2016-04-11,237.153839,238.461533,236.230774,236.230774,214.383331,3266445
2016-04-12,236.000000,237.923080,235.230774,237.000000,215.081375,3582189
2016-04-13,238.307693,239.230774,238.000000,238.307693,216.268158,3080051
2016-04-14,238.384613,239.076920,237.384613,238.615387,216.547348,2794662
2016-04-15,239.000000,239.230774,237.923080,238.692307,216.617203,3177213
2016-04-18,237.692307,239.923080,237.692307,238.923080,216.826614,2739672
2016-04-19,239.538467,240.076920,238.538467,239.615387,217.454941,2973412
2016-04-20,240.000000,241.153839,238.846161,239.615387,217.454941,3451617
2016-04-21,239.384613,240.615387,237.307693,238.307693,216.268158,5154682
2016-04-22,238.692307,239.846161,233.153839,236.615387,214.732346,7344675
2016-04-25,237.000000,237.384613,233.846161,236.000000,214.173889,4611945
2016-04-26,237.230774,238.307693,236.461533,237.692307,215.709686,3729037
2016-04-27,238.000000,238.538467,237.076920,237.923080,215.919113,2982707
2016-04-28,236.461533,240.153839,236.153839,237.692307,215.709686,3747484
2016-04-29,236.538467,238.230774,235.384613,236.538467,214.662567,3757338
2016-05-02,235.692307,238.384613,235.615387,237.615387,215.639847,2234843
2016-05-03,235.692307,236.230774,233.461533,235.615387,213.824875,3603015
2016-05-04,233.846161,234.000000,229.923080,231.307693,209.915527,5173298
2016-05-05,231.846161,232.615387,229.230774,229.923080,208.658951,4120896
2016-05-06,228.307693,232.615387,226.230774,231.692307,210.264557,3679182
2016-05-09,231.153839,231.461533,227.923080,229.769226,208.519379,3530059
2016-05-10,230.692307,235.076920,230.615387,234.461533,212.777695,3526952
2016-05-11,234.615387,236.538467,233.384613,233.384613,211.800354,3069365
2016-05-12,229.538467,232.307693,229.538467,231.461533,210.055161,6145048
2016-05-13,230.538467,231.615387,227.230774,228.000000,206.913727,4584697
2016-05-16,227.307693,231.769226,227.076920,230.461533,209.147644,3340779
2016-05-17,229.923080,231.461533,227.538467,228.538467,207.402420,4357613
2016-05-18,228.461533,229.615387,226.384613,227.769226,206.704330,3614715
2016-05-19,225.615387,226.538467,223.538467,225.846161,204.959106,4425824
2016-05-20,227.153839,228.307693,226.384613,227.384613,206.355255,4550585
2016-05-23,227.076920,228.230774,226.230774,226.846161,205.866638,3070002
2016-05-24,228.615387,230.538467,228.384613,229.615387,208.379745,3148639
2016-05-25,230.769226,233.230774,230.461533,231.461533,210.055161,3595579
2016-05-26,231.307693,232.538467,230.769226,230.923080,209.566498,2944162
2016-05-27,231.846161,232.230774,231.076920,231.692307,210.264557,2534883
2016-05-31,231.692307,233.384613,231.307693,232.538467,211.032486,3938519
2016-06-01,231.076920,231.846161,229.923080,231.615387,210.194794,2746471
2016-06-02,230.846161,231.153839,229.615387,231.153839,209.775925,2474069
2016-06-03,230.923080,231.153839,229.307693,230.307693,209.008041,3094325
2016-06-06,230.769226,232.538467,230.384613,231.692307,210.264557,2426073
2016-06-07,231.846161,233.923080,231.769226,231.846161,210.404205,3334617
2016-06-08,232.538467,234.615387,232.000000,233.153839,211.590942,3788369
2016-06-09,232.000000,233.307693,230.923080,232.615387,211.102310,3448536
2016-06-10,230.923080,232.923080,230.230774,231.076920,209.706085,3825900
2016-06-13,230.615387,231.769226,229.153839,229.461533,208.240128,4284800
2016-06-14,229.384613,234.307693,229.153839,234.153839,212.498474,5681065
2016-06-15,234.461533,237.769226,234.384613,235.307693,213.545609,5689476
2016-06-16,231.846161,236.461533,231.384613,235.692307,215.515060,8790353
2016-06-17,235.769226,236.307693,234.230774,235.384613,215.233704,7232667
2016-06-20,237.307693,240.923080,237.153839,237.153839,216.851471,6225843
2016-06-21,237.538467,238.538467,237.461533,238.000000,217.625137,4684459
2016-06-22,238.461533,239.230774,236.692307,236.769226,216.499802,4681534
2016-06-23,238.923080,240.076920,238.230774,239.923080,219.383652,5229770
2016-06-24,231.615387,235.000000,228.846161,229.384613,209.747375,11136996
2016-06-27,227.230774,227.846161,224.384613,225.538467,206.230438,7025213
2016-06-28,229.307693,230.769226,228.230774,230.307693,210.591415,4967105
2016-06-29,234.692307,235.538467,233.076920,235.000000,214.881989,4662866
2016-06-30,235.846161,242.307693,235.769226,242.153839,221.423492,7086885
2016-07-01,242.153839,243.307693,240.923080,242.230774,221.493774,4251039
2016-07-05,240.384613,242.538467,239.384613,241.923080,221.212402,4206865
2016-07-06,240.538467,244.615387,240.538467,244.153839,223.252213,4173767
2016-07-07,244.692307,246.923080,244.153839,244.769226,223.814896,4877327
2016-07-08,246.076920,248.230774,246.076920,247.692307,226.487732,5009121
2016-07-11,248.153839,250.000000,247.538467,247.769226,226.558121,4937283
2016-07-12,248.538467,249.923080,247.153839,248.153839,226.909760,4951830
2016-07-13,248.153839,249.846161,248.076920,248.923080,227.613144,4220372
2016-07-14,250.000000,251.692307,249.923080,251.000000,229.512268,4404114
2016-07-15,252.000000,253.461533,251.846161,252.923080,231.270737,5500144
2016-07-18,253.000000,253.384613,251.230774,253.153839,231.481720,4974463
2016-07-19,251.923080,253.461533,251.692307,253.307693,231.622391,4362501
2016-07-20,253.538467,253.846161,251.538467,252.153839,230.567337,4622514
2016-07-21,251.769226,252.692307,249.923080,250.692307,229.230942,5512832
2016-07-22,244.076920,246.692307,243.769226,246.615387,225.503006,7509294
2016-07-25,246.692307,246.769226,241.384613,243.384613,222.548813,5944731
2016-07-26,243.615387,244.076920,240.846161,242.076920,221.353119,4797507
2016-07-27,242.230774,242.769226,239.384613,240.615387,220.016678,5103345
2016-07-28,240.000000,240.846161,239.076920,240.384613,219.805649,3938675
2016-07-29,240.615387,241.769226,239.307693,239.538467,219.031937,6506786
2016-08-01,239.384613,240.153839,238.615387,239.615387,219.102325,4050137
2016-08-02,239.307693,239.692307,238.461533,238.846161,218.398926,3510078
2016-08-03,238.692307,240.307693,238.692307,239.461533,218.961624,2600780
2016-08-04,240.000000,240.384613,239.153839,239.769226,219.242966,2638181
2016-08-05,240.538467,241.923080,240.153839,240.615387,220.016678,2805049
2016-08-08,240.769226,241.538467,240.076920,240.538467,219.946304,2656433
2016-08-09,240.230774,241.153839,239.615387,240.769226,220.157349,2614144
2016-08-10,240.384613,241.076920,240.000000,240.538467,219.946304,2409953
2016-08-11,240.846161,241.307693,240.000000,240.692307,220.086975,4938206
2016-08-12,240.000000,240.615387,239.846161,240.307693,219.735336,2772510
2016-08-15,240.769226,241.153839,240.153839,240.307693,219.735336,2541929
2016-08-16,239.538467,240.692307,239.076920,239.923080,219.383652,2909868
2016-08-17,240.461533,241.000000,239.846161,240.692307,220.086975,2287753
2016-08-18,240.384613,241.769226,239.923080,241.769226,221.071747,3645356
2016-08-19,240.923080,241.538467,239.846161,240.384613,219.805649,3216564
2016-08-22,239.769226,241.769226,239.076920,240.923080,220.298035,2659865
2016-08-23,241.923080,242.846161,240.230774,240.230774,219.664963,4175171
2016-08-24,240.538467,241.153839,239.769226,240.153839,219.594650,2865863
2016-08-25,239.923080,240.769226,239.461533,240.076920,219.524292,2213627
2016-08-26,240.538467,242.000000,239.538467,240.230774,219.664963,2894528
2016-08-29,239.846161,241.923080,239.769226,241.230774,220.579391,2762357
2016-08-30,241.076920,242.076920,240.769226,241.307693,220.649734,2357927
2016-08-31,240.692307,241.153839,239.923080,240.307693,219.735336,4344119
2016-09-01,239.615387,240.692307,238.153839,240.000000,219.453979,5363228
2016-09-02,240.384613,241.923080,240.230774,240.692307,220.086975,2704975
2016-09-06,240.846161,241.076920,236.923080,238.846161,218.398926,5324241
2016-09-07,238.384613,238.923080,236.923080,238.923080,218.469238,3544697
2016-09-08,238.461533,238.846161,237.692307,238.769226,218.328598,3933306
2016-09-09,237.076920,237.076920,231.615387,231.615387,211.787155,5800561
2016-09-12,230.769226,235.153839,229.538467,234.538467,214.460022,5382949
2016-09-13,232.461533,232.692307,228.615387,229.615387,209.958405,5858606
